entity,paper_id
amino acids,39:Protein Signature Pipeline ::: Materials And Methods:8
amino acids,39:Protein Signature Pipeline ::: Materials And Methods:8
amino acids,39:Protein Signature Pipeline ::: Materials And Methods:8
SAP,39:Dna Analyses ::: Sap:14
NN proteins,39:Protein Analyses ::: Sap:18
SAP,39:Protein Analyses ::: Sap:18
SAP,39:Actual Draft: Marburg Virus ::: The Sequence Data:19
SAP,39:Simulated Draft: Variola Virus ::: The Sequence Data:24
bp;maximum,39:Simulated Draft: Variola Virus ::: The Sequence Data:24
10−5/base,39:Simulated Draft: Variola Virus ::: The Sequence Data:25
SAP,39:Protein Sap Results ::: Results:40
amino acids,39:Discussion And Conclusions:43
SAP,39:Caption:47
SAP,39:Caption:47
SAP,39:Caption:47
brain,48:Therapeutic Studies In Mice ::: Results:16
brain,48:Discussion:26
brain,48:Mouse Experiments. ::: Methods:34
cardiac,48:Mouse Experiments. ::: Methods:34
brain,48:Caption:49
brain,48:Caption:49
Human,51:Title:0
catechins,51:Abstract:1
tea,51:Abstract:1
epicatechin,51:Abstract:1
epigallocatechin,51:Abstract:1
EGC,51:Abstract:1
human,51:Abstract:1
tea,51:Introduction:2
Camellia sinensis,51:Introduction:2
polyphenols,51:Introduction:2
tea,51:Introduction:2
polyphenols,51:Introduction:2
polyphenols,51:Introduction:2
bioflavonoids,51:Introduction:2
antioxidant,51:Introduction:2
bioflavonoids,51:Introduction:3
tea,51:Introduction:3
epicatechins,51:Introduction:3
bioflavonoids,51:Introduction:3
tea catechins,51:Introduction:3
hydrocarbon rings,51:Introduction:3
hydroxyl molecules,51:Introduction:3
tea catechins,51:Introduction:3
epicatechin,51:Introduction:3
epigallocatechin,51:Introduction:3
EGC,51:Introduction:3
tea,51:Introduction:3
tea,51:Introduction:3
human,51:Introduction:4
EGC,51:Introduction:4
cholesterol,51:Introduction:4
HIV-1,51:Introduction:4
EGC,51:Introduction:4
xanthine oxidase,51:Introduction:4
purines,51:Introduction:4
catechins,51:Introduction:5
human,51:Human Cancer Cell Lines ::: Materials And Methods:6
nitrogen,51:Human Cancer Cell Lines ::: Materials And Methods:7
water,51:Human Cancer Cell Lines ::: Materials And Methods:7
bovine,51:Human Cancer Cell Lines ::: Materials And Methods:7
dye,51:Human Cancer Cell Lines ::: Materials And Methods:7
glutamine,51:Human Cancer Cell Lines ::: Materials And Methods:8
HEPES,51:Human Cancer Cell Lines ::: Materials And Methods:8
CO2,51:Human Cancer Cell Lines ::: Materials And Methods:8
sodium chloride,51:Human Cancer Cell Lines ::: Materials And Methods:8
potassium chloride,51:Human Cancer Cell Lines ::: Materials And Methods:8
dextrose,51:Human Cancer Cell Lines ::: Materials And Methods:8
ethylene diamine tetra acetate,51:Human Cancer Cell Lines ::: Materials And Methods:8
EDTA,51:Human Cancer Cell Lines ::: Materials And Methods:8
sodium bicarbonate,51:Human Cancer Cell Lines ::: Materials And Methods:8
HH639,51:Human Cancer Cell Lines ::: Materials And Methods:8
epicatechins,51:Tea Epicatechins ::: Materials And Methods:9
306.3,51:Tea Epicatechins ::: Materials And Methods:9
EGC,51:Tea Epicatechins ::: Materials And Methods:9
epicatechin,51:Tea Epicatechins ::: Materials And Methods:9
epicatechin,51:Tea Epicatechins ::: Materials And Methods:9
glutamine,51:Tea Epicatechins ::: Materials And Methods:9
HEPES,51:Tea Epicatechins ::: Materials And Methods:9
epicatechin,51:Growth Conditions ::: Materials And Methods:10
epicatechin,51:Growth Conditions ::: Materials And Methods:10
epicatechin,51:Growth Conditions ::: Materials And Methods:10
dye,51:Growth Conditions ::: Materials And Methods:11
EGCG,51:Ecg As A Better Growth Suppressor Than Egcg: Microscopic Observations ::: Results:13
EGCG,51:Ecg As A Better Growth Suppressor Than Egcg: Microscopic Observations ::: Results:13
catechins,51:Ecg Suppresses Viable Cell Density Better Than Egcg ::: Results:14
EGCG,51:Ecg Suppresses Viable Cell Density Better Than Egcg ::: Results:14
tea,51:Discussion:17
tea,51:Discussion:17
catechins,51:Discussion:17
EGC,51:Discussion:17
catechins,51:Discussion:17
catechin,51:Discussion:17
catechins,51:Discussion:20
tea,51:Discussion:20
tea,51:Discussion:20
tea solids,51:Discussion:20
hot water,51:Discussion:20
tea,51:Discussion:20
tea,51:Discussion:20
tea,51:Discussion:20
catechins,51:Discussion:20
catechin,51:Discussion:20
tea polyphenols,51:Discussion:21
tea catechin gallates,51:Discussion:21
tea,51:Discussion:21
viruses,51:Discussion:21
epicatechin gallate,51:Caption:23
epigallocatechin gallate,51:Caption:23
tea catechins,51:Caption:24
human,51:Caption:24
Camellia sinensis,51:Caption:25
epicatechin,51:Caption:26
epigallocatechin,51:Caption:26
EGC,51:Caption:26
epicatechin gallate,51:Caption:26
epigallocatechin gallate,51:Caption:26
tea catechins,51:Caption:26
flavan-3-ols,51:Caption:26
hydroxyl,51:Caption:26
catechins,51:Caption:28
catechins,51:Caption:29
anxiety,64:Abstract:1
throat,64:Abstract:1
outbreaks,64:Abstract:1
outbreaks,64:Abstract:1
HFMD,64:Background:2
acute viral illness,64:Background:2
outbreaks,64:Background:2
fever,64:Background:2
sore throat,64:Background:2
ulcers,64:Background:2
fever,64:Background:2
rash,64:Background:2
HFMD,64:Background:2
HFMD,64:Background:2
HFMD,64:Background:3
CVA16,64:Background:3
CVA10,64:Background:3
enteroviruses,64:Background:3
HFMD,64:Background:3
HFMD,64:Background:3
HEV71 infection,64:Background:3
neurological disease,64:Background:3
aseptic meningitis,64:Background:3
encephalitis,64:Background:3
poliomyelitis-like acute flaccid,64:Background:3
encephalitis,64:Background:3
California,64:Background:3
neurological disease,64:Background:3
California,64:Background:3
HEV71-associated outbreaks,64:Background:3
HEV71-associated HFMD,64:Background:4
encephalitis,64:Background:5
cardiac failure,64:Background:5
anxiety,64:Background:5
HFMD,64:Background:5
HFMD,64:Background:6
HFMD,64:Sentinel Clinic Programme ::: Methods:7
outbreak,64:Sentinel Clinic Programme ::: Methods:7
HFMD,64:Patients And Specimens ::: Methods:8
throat,64:Patients And Specimens ::: Methods:8
throat,64:Patients And Specimens ::: Methods:8
HEV71 HFMD,64:Virus Isolation ::: Methods:9
human rhabdomyosarcoma,64:Virus Isolation ::: Methods:9
CVA16,64:Virus Isolation ::: Methods:9
HFMD,64:Virus Isolation ::: Methods:9
CVA16,64:Rt-Pcr For Specific Identification Of Hev71 ::: Methods:12
throat,64:The First 18 Months ::: Results:19
ulcer,64:The First 18 Months ::: Results:19
HFMD,64:The First 18 Months ::: Results:19
HFMD,64:Epidemiological Curves – 7 Years (1998–2005) ::: Results:22
HFMD,64:Epidemiological Curves – 7 Years (1998–2005) ::: Results:22
outbreaks,64:Epidemiological Curves – 7 Years (1998–2005) ::: Results:22
genogroup,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
genogroup,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
outbreaks,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
genogroup,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
outbreaks,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
genogroup B and genogroup C HEV71 strains during the surveillance period is shown in the bottom panel of Figure 1.,64:Phylogenetic Analysis Of Hev71 Strains Isolated ::: Results:23
HFMD,64:Genogroup Shift Observed In The Outbreak Of 2003 ::: Results:25
HFMD,64:Genogroup Shift Observed In The Outbreak Of 2003 ::: Results:25
"HEV71 genogroup B5, but this was preceeded by a smaller cluster of cases infected",64:Genogroup Shift Observed In The Outbreak Of 2003 ::: Results:25
HEV71 genogroup C1.,64:Genogroup Shift Observed In The Outbreak Of 2003 ::: Results:25
HFMD,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
HFMD,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
HFMD,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
CVA16,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
HFMD,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
SARS,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
enteroviruses,64:Rapid Rise In The Number Of Hfmd Cases During An Hev71 Outbreak ::: Results:26
CVA16,64:A. Virus Isolation ::: Results:28
HFMD,64:A. Virus Isolation ::: Results:28
HFMD,64:A. Virus Isolation ::: Results:28
CVA16,64:A. Virus Isolation ::: Results:28
enteroviruses,64:B. Age Distribution ::: Results:29
infection,64:B. Age Distribution ::: Results:29
CVA16,64:B. Age Distribution ::: Results:29
HEV71,64:B. Age Distribution ::: Results:29
CVA10 infection,64:B. Age Distribution ::: Results:29
CVA10,64:B. Age Distribution ::: Results:29
CVA16,64:B. Age Distribution ::: Results:29
CVA10,64:B. Age Distribution ::: Results:29
CVA16,64:B. Age Distribution ::: Results:29
HFMD,64:Discussion:30
outbreaks,64:Discussion:30
HFMD,64:Discussion:30
CVA16,64:Discussion:30
outbreaks,64:Discussion:30
outbreak,64:Discussion:30
HFMD,64:Discussion:32
HFMD,64:Discussion:32
HFMD,64:Discussion:34
CVA16,64:Discussion:34
HFMD,64:Discussion:34
HFMD,64:Discussion:35
outbreaks,64:Discussion:35
CVA16,64:Discussion:35
CVA10,64:Discussion:35
a. HEV71 outbreaks,64:Conclusion:38
outbreaks,64:Conclusion:38
genogroup,64:Conclusion:38
HFMD,64:Conclusion:39
HEV71 genogroup B infections,64:Conclusion:40
HFMD,64:Caption:46
HFMD,64:Caption:47
enteroviruses,64:Caption:47
HFMD,64:Caption:47
enteroviruses,64:Caption:47
autoimmune diseases,60:Abstract:1
allergies,60:Abstract:1
viral infections,60:Abstract:1
"human immunodeficiency virus (HIV), influenza, diabetes",60:Abstract:1
cancer,60:Abstract:1
cancer,60:Immunomic Microarray Technologies:7
autoimmune disease,60:Immunomic Microarray Technologies:8
"10,75–79",60:Immunomic Microarray Technologies:8
allergy,60:Immunomic Microarray Technologies:8
type-1 diabetes mellitus,60:Immunomic Microarray Technologies:8
diabetic,60:Immunomic Microarray Technologies:8
diabetes,60:Immunomic Microarray Technologies:8
autoimmune disease,60:Immunomic Microarray Technologies:8
rheumatoid arthritis,60:Immunomic Microarray Technologies:8
RA,60:Immunomic Microarray Technologies:8
RA,60:Immunomic Microarray Technologies:8
RA,60:Immunomic Microarray Technologies:8
RA,60:Immunomic Microarray Technologies:8
RA,60:Immunomic Microarray Technologies:8
allergic,60:Immunomic Microarray Technologies:8
"simian–human immunodeficiency virus (SHIV), a experimental nonhuman primate model for human immunodeficiency virus (HIV), was demonstrated through studies performed with an array of 430 peptides derived from simian immunodeficiency virus (SIV) and HIV amino acid sequences [90]. This study indicated that the reduction of the repertoire of the antibody response was associated with development of acquired immunodeficiency syndrome",60:Immunomic Microarray Technologies:8
AIDS,60:Immunomic Microarray Technologies:8
allergy,60:Immunomic Microarray Technologies:11
cancer,60:Immunomic Microarray Technologies:12
melanoma,60:Immunomic Microarray Technologies:12
melanoma,60:Immunomic Microarray Technologies:12
tumor,60:Computational And Statistical Challenges:14
diabetes,60:Computational And Statistical Challenges:14
autoimmune diseases,60:Computational And Statistical Challenges:14
diabetes,60:Computational And Statistical Challenges:14
dengue hemorrhagic fever,60:Computational And Statistical Challenges:14
Guillian Barret syndrome,60:Computational And Statistical Challenges:14
infections,60:Computational And Statistical Challenges:14
infection,60:Computational And Statistical Challenges:20
infectious disease,60:Computational And Statistical Challenges:20
autoimmune disease,60:Systems Biology And Computational Knowledge Discovery: Immunomic Regulatory Networks:22
human diseases,60:Systems Biology And Computational Knowledge Discovery: Immunomic Regulatory Networks:22
avian influenza,50:Abstract:1
virus,50:Background:2
avian influenza,50:Background:3
avian influenza virus,50:Background:4
Urbani,50:Is There A Problem? ::: Discussion:7
virus,50:Is There A Problem? ::: Discussion:7
virus,50:Is There A Problem? ::: Discussion:8
infecting,50:Is There A Problem? ::: Discussion:9
outbreaks,50:Is There A Problem? ::: Discussion:9
influenza,50:Have Codes Of Ethics Always Been Silent On The Duty To Care? ::: Discussion:24
avian influenza,50:What Next? ::: Discussion:29
pandemic influenza,50:What Next? ::: Discussion:32
outbreaks,50:What Next? ::: Discussion:32
pandemic influenza,50:What Next? ::: Discussion:33
reeducation-through-labor-centers,47:Chinese Policies On Illicit Drug Control And Related Hiv/Aids Prevention:12
China –,47:Hiv Voluntary Counseling And Testing ::: Conclusions And Recommendations:21
HZQ,47:Authors' Contributions:37
HZQ,47:Authors' Contributions:37
viral and host RNA,36:Introduction:2
viral genomic molecules,36:Introduction:2
viral replication complex,36:Introduction:2
recombining molecules,36:Introduction:2
viral replicase,36:Introduction:2
viral replicase proteins,36:Introduction:3
viral replicases,36:Introduction:3
BMV,36:Introduction:4
BMV,36:Introduction:4
BMV replicase proteins 1a,36:Introduction:4
2a,36:Introduction:4
coat proteins,36:Introduction:4
CP,36:Introduction:4
BMV mutant,36:Introduction:4
3′,36:Introduction:4
infected cells,36:Introduction:4
RAS,36:Introduction:4
BMV polymerase,36:Introduction:5
HCV,36:Introduction:6
HCV,36:Introduction:6
hetero-,36:Introduction:6
pB2TP5,36:Materials ::: Materials And Methods:7
Restriction enzymes,36:Materials ::: Materials And Methods:8
EcoRI,36:Materials ::: Materials And Methods:8
SpeI,36:Materials ::: Materials And Methods:8
RQ DNase RNase,36:Materials ::: Materials And Methods:8
MMLV-reverse transcriptase,36:Materials ::: Materials And Methods:8
Taq polymerase,36:Materials ::: Materials And Methods:8
pMatNH-HVR-,36:Materials ::: Materials And Methods:9
pMatH-HVR-,36:Materials ::: Materials And Methods:9
pMatNH-X-,36:Materials ::: Materials And Methods:9
pMatH-X-RNA3,36:Materials ::: Materials And Methods:9
RAS1,36:Plasmid Construction ::: Methods:10
SpeI endonuclease,36:Plasmid Construction ::: Methods:10
SpeI,36:Plasmid Construction ::: Methods:10
RAS1,36:Plasmid Construction ::: Methods:10
MatNH-RNA3,36:Plasmid Construction ::: Methods:11
pMag1-RNA3,36:Plasmid Construction ::: Methods:11
KpnI–EcoRI,36:Plasmid Construction ::: Methods:11
RAS1,36:Plasmid Construction ::: Methods:11
pB1TP3,36:Plasmid Construction ::: Methods:11
SpeI endonuclease,36:Plasmid Construction ::: Methods:12
KpnI,36:Plasmid Construction ::: Methods:12
KpnI,36:Plasmid Construction ::: Methods:12
MluI,36:Plasmid Construction ::: Methods:12
BamHI,36:Plasmid Construction ::: Methods:12
pB1TP3,36:Plasmid Construction ::: Methods:12
KpnI,36:Plasmid Construction ::: Methods:12
PCR products,36:Plasmid Construction ::: Methods:13
pMat0-RNA3,36:Plasmid Construction ::: Methods:13
SpeI,36:Plasmid Construction ::: Methods:13
PCR products,36:Plasmid Construction ::: Methods:13
MluI,36:Plasmid Construction ::: Methods:13
EcoRV,36:Plasmid Construction ::: Methods:13
MatNH-HVR-RNA3,36:Plasmid Construction ::: Methods:13
Xes,36:Plasmid Construction ::: Methods:13
Xes,36:Plasmid Construction ::: Methods:13
BMV mutants,36:In Vivo Recombination Assay ::: Methods:14
pB2TP5,36:In Vivo Recombination Assay ::: Methods:14
pMag1-RNA3,36:In Vivo Recombination Assay ::: Methods:14
pMagH-RNA3,36:In Vivo Recombination Assay ::: Methods:14
pMatNH-RNA3,36:In Vivo Recombination Assay ::: Methods:14
pMatH-RNA3,36:In Vivo Recombination Assay ::: Methods:14
pMat0-RNA3,36:In Vivo Recombination Assay ::: Methods:14
